Barrie, (47045) Hourly, Fine particulate matter (PM2.5) Concentrations
Station,Barrie (47045)
Address,83 Perry St.
Latitude,44.382338
Longitude,-79.702446
Elevation, 226 metres
Air intake height,5 metres
Pollutant,Fine Particulate Matter (fine particulate matter PM2.5)
Unit, micrograms per cubic metre (&micro;g/m<sup>3</sup>)
Remarks, 9999 for invalid or missing data.
Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
Unit, micrograms per cubic metre (&micro;g/m<sup>3</sup>)
Remarks, 9999 for invalid or missing data.
Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
21005,Fine Particulate Matter,2022-01-01,16,17,18,19,21,25,33,31,31,24,14,11,9,11,9,7,5,5,4,3,3,2,2,2,
21005,Fine Particulate Matter,2022-01-02,1,1,2,2,2,2,3,2,3,3,4,5,8,3,2,5,2,2,2,3,2,4,5,2,
21005,Fine Particulate Matter,2022-01-03,2,2,2,2,3,4,3,5,5,4,5,3,3,5,6,5,5,5,5,6,6,6,6,6,
21005,Fine Particulate Matter,2022-01-04,6,7,9,8,7,9,8,7,6,6,6,10,10,8,8,8,9,13,14,11,11,11,10,10,
21005,Fine Particulate Matter,2022-01-05,10,10,9,4,3,3,3,3,4,4,6,7,8,9,9,15,14,16,16,14,11,13,12,9,
21005,Fine Particulate Matter,2022-01-06,7,7,7,7,7,7,7,7,7,6,6,6,7,7,6,7,6,6,7,7,8,9,11,12,
21005,Fine Particulate Matter,2022-01-07,11,14,12,11,7,5,4,4,4,3,3,3,3,3,3,4,4,5,4,3,3,3,3,3,
21005,Fine Particulate Matter,2022-01-08,4,5,4,5,5,5,6,7,8,8,7,7,6,6,6,6,7,8,8,7,5,5,5,6,
21005,Fine Particulate Matter,2022-01-09,5,4,4,6,7,4,3,3,4,5,7,7,9,13,11,12,9,5,4,5,4,4,3,3,
21005,Fine Particulate Matter,2022-01-10,3,3,3,3,4,4,3,3,3,3,3,3,3,4,5,4,5,5,6,7,6,6,5,6,
21005,Fine Particulate Matter,2022-01-11,12,5,5,7,7,7,6,6,7,6,6,6,6,5,5,5,7,9,6,10,7,6,6,6,
21005,Fine Particulate Matter,2022-01-12,5,5,5,5,5,6,7,8,-999,-999,-999,9999,9999,9999,9999,9999,9999,9999,13,12,13,14,14,16,
21005,Fine Particulate Matter,2022-01-13,17,17,17,16,17,16,13,15,23,23,23,20,19,18,17,14,14,14,15,14,11,5,7,9,
21005,Fine Particulate Matter,2022-01-14,3,4,9,11,4,3,3,3,3,3,3,3,3,3,3,3,4,5,6,6,6,6,5,5,
21005,Fine Particulate Matter,2022-01-15,4,4,5,5,5,6,5,6,6,5,6,6,6,5,5,6,6,7,8,9,10,11,11,8,
21005,Fine Particulate Matter,2022-01-16,7,6,7,7,8,10,11,13,15,12,11,8,7,7,5,6,7,7,8,10,9,7,9,9,
21005,Fine Particulate Matter,2022-01-17,8,6,4,5,5,4,6,11,7,11,9,8,4,4,4,4,4,3,4,5,5,4,3,4,
21005,Fine Particulate Matter,2022-01-18,3,3,3,4,3,8,7,12,8,4,3,1,1,2,2,1,2,3,4,4,4,7,9,8,
21005,Fine Particulate Matter,2022-01-19,9,8,7,7,7,7,8,8,9,9,8,8,10,11,10,8,5,4,3,3,3,4,4,2,
21005,Fine Particulate Matter,2022-01-20,2,6,6,5,4,2,2,2,3,2,1,1,2,2,2,3,3,4,4,11,2,2,2,2,
21005,Fine Particulate Matter,2022-01-21,2,3,3,5,4,5,5,8,9,9,8,5,4,5,5,6,8,8,9,11,12,13,13,14,
21005,Fine Particulate Matter,2022-01-22,17,19,18,18,19,20,20,20,18,19,22,10,8,7,8,10,11,11,15,17,17,16,15,15,
21005,Fine Particulate Matter,2022-01-23,15,14,15,13,7,6,5,5,8,12,6,5,4,3,2,3,5,3,2,2,7,6,5,3,
21005,Fine Particulate Matter,2022-01-24,3,3,3,3,4,4,3,4,5,3,3,4,6,6,8,9,8,7,9,11,12,13,14,17,
21005,Fine Particulate Matter,2022-01-25,17,17,17,15,9,4,2,2,2,2,2,1,1,2,3,2,2,5,5,4,4,4,4,6,
21005,Fine Particulate Matter,2022-01-26,5,4,5,7,6,6,7,8,10,11,9,7,6,5,6,6,11,6,6,6,7,7,5,6,
21005,Fine Particulate Matter,2022-01-27,6,6,8,8,8,8,9999,9999,9999,8,8,9,8,8,8,9,10,11,11,12,13,15,17,18,
21005,Fine Particulate Matter,2022-01-28,11,6,12,12,3,2,2,2,3,3,3,3,3,3,3,3,3,4,8,8,11,7,6,5,
21005,Fine Particulate Matter,2022-01-29,5,6,6,5,4,4,5,5,8,7,3,2,2,2,3,3,4,5,8,8,8,9,9,10,
21005,Fine Particulate Matter,2022-01-30,10,8,8,8,7,8,9,10,11,12,8,7,9,9,10,13,14,16,19,20,22,26,26,26,
21005,Fine Particulate Matter,2022-01-31,26,27,29,29,30,30,29,29,31,34,28,25,17,13,11,11,12,15,19,18,18,18,19,22,
21005,Fine Particulate Matter,2022-02-01,22,22,23,22,22,24,23,23,24,26,20,19,19,17,20,19,16,21,21,20,10,10,11,9,
21005,Fine Particulate Matter,2022-02-02,9,9,9,11,12,13,12,12,11,11,11,12,13,14,13,11,11,10,9,15,6,3,4,9,
21005,Fine Particulate Matter,2022-02-03,8,7,9,11,10,6,7,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,
21005,Fine Particulate Matter,2022-02-04,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,5,5,6,7,7,11,7,7,
21005,Fine Particulate Matter,2022-02-05,6,7,6,6,5,5,4,4,4,4,3,3,3,3,3,4,4,5,6,7,7,8,8,8,
21005,Fine Particulate Matter,2022-02-06,8,7,9,14,13,12,12,11,10,9,9,11,10,10,9,9,9,10,11,10,10,9,10,10,
21005,Fine Particulate Matter,2022-02-07,11,11,12,14,14,15,16,16,15,15,14,15,15,15,17,21,23,19,22,27,32,31,28,25,
21005,Fine Particulate Matter,2022-02-08,26,16,5,4,5,5,6,6,5,5,5,4,4,5,4,5,7,8,12,11,13,12,13,13,
21005,Fine Particulate Matter,2022-02-09,13,13,13,14,16,17,18,12,8,6,5,5,6,6,8,8,8,8,9,9,9,11,10,9,
21005,Fine Particulate Matter,2022-02-10,9,9,11,13,14,14,12,11,12,11,4,5,6,6,6,7,7,7,7,7,7,7,6,6,
21005,Fine Particulate Matter,2022-02-11,7,7,8,9,9,11,14,15,11,7,6,5,5,5,5,5,5,4,4,4,5,8,8,14,
21005,Fine Particulate Matter,2022-02-12,13,11,11,10,9,2,2,3,3,2,2,2,2,2,2,2,2,2,4,8,4,16,7,2,
21005,Fine Particulate Matter,2022-02-13,2,3,2,2,3,3,3,3,4,4,4,5,5,5,5,6,7,7,7,7,8,8,9,9,
21005,Fine Particulate Matter,2022-02-14,6,5,7,7,6,6,5,5,7,5,3,4,3,3,3,4,4,4,4,5,5,6,5,5,
21005,Fine Particulate Matter,2022-02-15,6,6,7,7,7,7,10,14,16,16,10,9,9,13,13,12,14,17,18,21,19,20,20,18,
21005,Fine Particulate Matter,2022-02-16,18,18,17,18,19,19,19,21,10,14,19,20,23,26,26,25,25,21,17,14,12,10,10,10,
21005,Fine Particulate Matter,2022-02-17,8,7,7,8,6,7,8,8,8,7,8,22,20,12,11,5,8,6,4,3,4,5,6,4,
21005,Fine Particulate Matter,2022-02-18,4,3,3,3,2,1,2,4,3,1,1,1,1,2,2,2,2,3,3,4,4,5,5,4,
21005,Fine Particulate Matter,2022-02-19,5,5,6,7,7,7,7,6,5,5,4,5,4,3,3,3,3,3,3,4,4,5,4,4,
21005,Fine Particulate Matter,2022-02-20,4,4,3,2,2,3,4,5,6,5,5,4,4,4,3,3,3,3,3,3,3,4,4,4,
21005,Fine Particulate Matter,2022-02-21,4,4,4,4,5,5,6,5,8,7,7,9,9,9,10,11,12,13,14,11,12,10,8,6,
21005,Fine Particulate Matter,2022-02-22,6,6,5,5,5,6,7,8,10,11,12,10,9,8,6,4,3,2,4,3,4,4,6,7,
21005,Fine Particulate Matter,2022-02-23,8,6,5,4,4,4,4,5,4,3,2,3,3,3,3,3,4,4,11,11,5,4,3,3,
21005,Fine Particulate Matter,2022-02-24,3,3,3,3,3,5,4,4,5,4,3,3,2,2,2,2,3,2,3,3,3,3,3,3,
21005,Fine Particulate Matter,2022-02-25,3,3,4,5,6,5,4,12,6,4,4,2,3,3,2,2,2,2,3,3,3,4,4,4,
21005,Fine Particulate Matter,2022-02-26,4,4,4,6,6,6,5,5,6,6,6,5,5,5,6,8,9,12,13,14,12,10,8,8,
21005,Fine Particulate Matter,2022-02-27,8,9,9,9,9,10,11,12,12,12,11,9,7,6,4,3,3,3,4,3,6,7,5,5,
21005,Fine Particulate Matter,2022-02-28,2,2,2,1,2,2,3,3,3,2,2,2,2,2,3,3,4,3,3,3,4,4,4,3,
21005,Fine Particulate Matter,2022-03-01,4,4,3,3,4,5,6,7,9,11,10,10,12,14,17,22,22,21,17,13,11,7,5,4,
21005,Fine Particulate Matter,2022-03-02,5,4,3,3,3,3,3,3,3,3,4,5,9,11,10,11,10,9,9,10,12,17,11,7,
21005,Fine Particulate Matter,2022-03-03,4,7,6,5,6,2,3,4,2,1,2,2,2,4,3,3,5,4,6,3,2,2,2,3,
21005,Fine Particulate Matter,2022-03-04,3,3,3,3,4,4,4,4,5,3,4,3,3,4,5,7,7,8,8,8,7,7,7,7,
21005,Fine Particulate Matter,2022-03-05,7,8,8,9,9,9,8,6,5,4,6,5,7,10,11,12,14,14,13,12,14,15,15,15,
21005,Fine Particulate Matter,2022-03-06,15,17,22,22,15,3,6,9,7,7,7,8,7,7,6,8,6,5,5,5,5,4,3,2,
21005,Fine Particulate Matter,2022-03-07,2,3,3,6,4,3,8,4,5,6,4,4,5,4,4,3,2,1,1,2,2,2,2,2,
21005,Fine Particulate Matter,2022-03-08,2,2,2,2,2,2,2,3,2,2,2,3,4,4,3,4,4,4,4,4,5,5,4,4,
21005,Fine Particulate Matter,2022-03-09,4,4,4,6,6,6,6,5,5,5,5,10,11,14,16,14,12,12,12,12,15,14,12,12,
21005,Fine Particulate Matter,2022-03-10,12,7,5,5,5,5,4,4,4,3,3,4,5,6,6,7,7,7,9,9,8,7,7,7,
21005,Fine Particulate Matter,2022-03-11,9,8,7,8,11,13,14,17,15,7,6,7,8,9,9,11,12,13,14,11,7,5,4,4,
21005,Fine Particulate Matter,2022-03-12,4,4,4,4,4,4,4,4,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,
21005,Fine Particulate Matter,2022-03-13,3,3,-999,-999,6,6,6,5,5,6,6,5,5,5,5,7,10,10,10,9,8,8,9,11,
21005,Fine Particulate Matter,2022-03-14,13,10,11,12,13,13,13,14,17,14,10,11,12,13,14,15,14,14,13,12,13,11,12,23,
21005,Fine Particulate Matter,2022-03-15,22,13,11,10,9,13,23,22,25,21,19,16,12,13,13,10,11,8,7,9,14,14,13,11,
21005,Fine Particulate Matter,2022-03-16,7,5,5,7,6,7,9,6,10,11,12,14,12,11,11,14,14,28,42,48,46,29,21,16,
21005,Fine Particulate Matter,2022-03-17,17,12,9,7,9,15,17,12,8,7,7,8,8,8,8,7,7,8,9,11,13,16,14,12,
21005,Fine Particulate Matter,2022-03-18,13,13,14,16,17,17,17,16,11,8,6,6,9,9,10,9,10,15,13,12,16,14,11,11,
21005,Fine Particulate Matter,2022-03-19,11,13,18,24,28,31,28,25,21,19,21,24,24,15,2,2,2,2,3,3,3,2,2,2,
21005,Fine Particulate Matter,2022-03-20,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,2,
21005,Fine Particulate Matter,2022-03-21,2,3,3,5,5,7,6,4,3,2,2,2,3,3,4,5,5,6,6,6,9,13,7,3,
21005,Fine Particulate Matter,2022-03-22,2,1,2,3,3,3,3,3,4,3,3,5,5,5,4,4,4,6,5,4,3,3,3,2,
21005,Fine Particulate Matter,2022-03-23,2,2,2,2,3,3,3,2,2,2,2,3,5,6,6,6,5,4,3,3,3,2,4,8,
21005,Fine Particulate Matter,2022-03-24,15,16,16,16,6,4,3,3,2,2,2,3,3,3,3,4,3,4,4,5,6,5,5,5,
21005,Fine Particulate Matter,2022-03-25,4,4,4,5,5,4,4,2,2,2,2,3,3,3,3,3,4,6,6,8,6,6,6,7,
21005,Fine Particulate Matter,2022-03-26,7,6,6,7,8,7,5,5,4,2,1,2,3,2,2,3,3,2,3,3,3,3,3,2,
21005,Fine Particulate Matter,2022-03-27,2,2,2,3,3,3,3,3,4,3,3,4,4,4,3,3,4,5,4,6,5,4,4,3,
21005,Fine Particulate Matter,2022-03-28,3,3,3,2,2,4,8,5,4,3,2,2,2,2,2,2,2,2,3,5,5,4,4,4,
21005,Fine Particulate Matter,2022-03-29,3,4,4,4,4,4,4,4,4,3,3,3,3,3,4,3,4,4,4,6,7,10,10,7,
21005,Fine Particulate Matter,2022-03-30,7,6,5,5,8,4,4,3,4,4,4,4,4,4,4,4,6,8,8,12,14,19,18,16,
21005,Fine Particulate Matter,2022-03-31,14,13,14,14,15,11,8,5,6,6,6,7,4,4,5,5,5,5,6,6,5,5,3,2,
21005,Fine Particulate Matter,2022-04-01,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,
21005,Fine Particulate Matter,2022-04-02,2,2,2,2,3,3,3,3,3,2,2,4,5,5,6,6,6,6,6,6,5,7,8,10,
21005,Fine Particulate Matter,2022-04-03,11,12,16,14,23,35,24,17,11,8,6,5,3,3,4,3,4,3,3,4,5,5,6,8,
21005,Fine Particulate Matter,2022-04-04,6,6,8,9,9,9,9,11,12,6,5,4,5,5,5,6,7,5,4,6,7,8,6,6,
21005,Fine Particulate Matter,2022-04-05,5,6,7,13,17,15,14,12,10,9,8,9,9,10,11,13,14,13,13,14,11,9,7,5,
21005,Fine Particulate Matter,2022-04-06,5,5,6,5,5,5,5,6,7,7,8,9,12,11,11,12,13,13,14,17,20,5,2,3,
21005,Fine Particulate Matter,2022-04-07,3,4,5,5,5,6,6,5,4,2,3,4,4,4,4,5,6,5,4,4,5,5,4,4,
21005,Fine Particulate Matter,2022-04-08,4,3,3,4,4,4,4,4,2,2,3,3,3,3,3,3,3,4,5,7,6,6,5,6,
21005,Fine Particulate Matter,2022-04-09,5,4,3,3,3,5,6,6,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
21005,Fine Particulate Matter,2022-04-10,2,3,2,2,2,1,2,2,2,2,2,3,2,2,2,2,2,3,4,6,5,5,5,5,
21005,Fine Particulate Matter,2022-04-11,5,5,5,7,5,5,5,4,3,3,3,2,3,5,8,11,12,13,14,14,14,13,12,13,
21005,Fine Particulate Matter,2022-04-12,12,10,10,9,8,7,6,6,3,3,3,4,5,5,6,5,6,9,18,9,15,10,9,10,
21005,Fine Particulate Matter,2022-04-13,9,6,4,4,4,4,5,9999,9999,9999,9999,9999,13,11,12,11,9,8,9,11,9,5,5,8,
21005,Fine Particulate Matter,2022-04-14,10,10,8,6,5,4,5,3,2,2,2,2,-999,-999,3,3,3,3,3,2,2,2,2,2,
21005,Fine Particulate Matter,2022-04-15,2,2,2,2,2,2,2,2,2,2,2,5,8,8,8,6,5,4,5,5,5,4,4,4,
21005,Fine Particulate Matter,2022-04-16,4,4,4,5,5,6,4,4,4,4,3,3,3,3,3,4,4,3,4,9,6,7,12,7,
21005,Fine Particulate Matter,2022-04-17,3,7,2,1,1,3,1,4,3,1,1,1,1,1,1,2,2,2,3,3,3,4,5,3,
21005,Fine Particulate Matter,2022-04-18,3,3,3,4,6,6,6,3,2,2,3,4,6,9,5,4,4,3,3,3,3,4,4,3,
21005,Fine Particulate Matter,2022-04-19,3,3,3,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,3,4,4,4,4,3,
21005,Fine Particulate Matter,2022-04-20,3,3,3,5,6,5,5,4,3,3,4,6,7,6,5,5,5,5,8,5,5,4,3,3,
21005,Fine Particulate Matter,2022-04-21,2,2,3,4,5,7,7,6,4,2,3,9999,9999,9999,10,2,2,3,2,3,5,5,12,7,
21005,Fine Particulate Matter,2022-04-22,9,3,2,2,3,3,3,5,2,2,2,2,3,4,6,9,8,11,8,13,8,9,7,8,
21005,Fine Particulate Matter,2022-04-23,6,6,6,5,11,8,9,10,8,5,5,5,4,4,4,5,5,7,7,5,7,6,6,5,
21005,Fine Particulate Matter,2022-04-24,5,4,4,7,5,5,8,5,4,4,5,6,9,10,11,12,14,13,13,22,25,18,18,20,
21005,Fine Particulate Matter,2022-04-25,19,19,21,25,22,18,13,7,9999,9999,9999,21,8,9,8,5,5,4,4,3,2,2,4,6,
21005,Fine Particulate Matter,2022-04-26,5,3,2,2,2,2,2,3,2,2,3,4,4,5,4,5,8,10,6,4,9,5,7,3,
21005,Fine Particulate Matter,2022-04-27,3,4,5,2,3,4,2,1,0,0,0,0,1,1,1,1,1,1,4,1,1,2,2,1,
21005,Fine Particulate Matter,2022-04-28,2,1,2,2,3,3,5,5,2,2,2,3,5,5,5,6,5,5,6,6,7,7,7,5,
21005,Fine Particulate Matter,2022-04-29,6,5,5,6,6,5,5,3,3,3,3,5,4,5,6,6,7,7,7,7,11,15,12,13,
21005,Fine Particulate Matter,2022-04-30,10,11,9,9,10,8,4,3,3,2,2,2,3,4,5,5,6,7,7,9,16,10,6,7,
21005,Fine Particulate Matter,2022-05-01,10,6,3,2,3,4,4,6,6,7,7,10,11,12,12,15,20,20,16,14,18,15,17,20,
21005,Fine Particulate Matter,2022-05-02,20,12,7,6,7,7,6,4,5,10,9,9,5,7,7,5,4,5,7,6,6,6,7,8,
21005,Fine Particulate Matter,2022-05-03,8,9,10,11,12,12,13,11,11,10,7,8,16,17,19,20,20,13,8,7,6,5,6,3,
21005,Fine Particulate Matter,2022-05-04,2,1,1,1,1,1,1,3,3,2,2,1,2,2,3,3,5,5,7,8,7,7,6,3,
21005,Fine Particulate Matter,2022-05-05,3,2,3,2,3,3,3,3,1,1,2,4,4,5,6,9,7,7,10,8,7,5,6,5,
21005,Fine Particulate Matter,2022-05-06,5,4,3,3,5,9999,9999,9999,9999,3,3,3,4,3,3,3,3,3,3,4,6,7,6,5,
21005,Fine Particulate Matter,2022-05-07,4,5,4,3,3,4,4,3,2,2,3,3,4,4,4,4,5,8,7,10,12,11,9,10,
21005,Fine Particulate Matter,2022-05-08,10,8,10,10,8,7,6,5,4,3,3,4,5,5,6,6,6,5,7,10,14,10,8,8,
21005,Fine Particulate Matter,2022-05-09,7,7,5,5,9999,9999,9999,9999,9999,3,3,5,7,6,6,12,11,9,9,10,12,9,8,8,
21005,Fine Particulate Matter,2022-05-10,8,8,8,8,7,7,7,5,4,4,6,7,7,7,9,12,11,12,12,15,21,18,14,10,
21005,Fine Particulate Matter,2022-05-11,9,8,9,9,9,9,8,11,11,8,6,7,6,6,9,7,9,10,12,21,22,24,26,23,
21005,Fine Particulate Matter,2022-05-12,21,20,19,17,15,12,13,13,9999,7,6,6,5,6,7,6,8,7,6,6,9,10,9,12,
21005,Fine Particulate Matter,2022-05-13,8,6,8,8,8,9,8,10,4,5,6,6,8,6,8,4,5,5,8,7,11,17,20,32,
21005,Fine Particulate Matter,2022-05-14,28,25,23,24,25,23,15,8,7,7,6,5,4,4,3,3,3,3,7,9,10,14,23,15,
21005,Fine Particulate Matter,2022-05-15,15,13,11,9,8,9,8,7,6,6,5,4,4,6,5,5,4,4,4,7,7,7,6,4,
21005,Fine Particulate Matter,2022-05-16,7,4,6,7,14,13,9,7,5,5,9,9,5,5,3,3,4,7,2,2,3,3,3,3,
21005,Fine Particulate Matter,2022-05-17,2,1,0,0,0,0,0,1,0,0,0,1,1,2,2,2,2,2,3,3,4,5,3,12,
21005,Fine Particulate Matter,2022-05-18,2,2,2,2,2,2,2,4,3,2,3,5,6,8,7,8,8,8,7,9,5,6,7,4,
21005,Fine Particulate Matter,2022-05-19,3,4,5,8,11,13,10,10,9,9,12,15,18,15,13,11,15,14,12,10,11,8,8,10,
21005,Fine Particulate Matter,2022-05-20,14,15,16,15,13,11,14,17,10,4,5,7,6,4,6,9,10,12,11,10,14,14,13,10,
21005,Fine Particulate Matter,2022-05-21,10,10,11,11,10,9,9,9,12,11,13,11,7,4,4,6,9,10,8,8,5,7,11,14,
21005,Fine Particulate Matter,2022-05-22,13,12,13,14,14,12,4,7,11,5,1,1,2,1,1,2,3,3,10,21,12,15,26,17,
21005,Fine Particulate Matter,2022-05-23,6,4,4,3,1,1,1,1,1,1,1,1,2,2,2,4,6,7,8,8,9,7,8,7,
21005,Fine Particulate Matter,2022-05-24,8,8,6,5,5,4,4,4,5,4,3,3,4,5,4,4,4,4,4,6,9,10,11,10,
21005,Fine Particulate Matter,2022-05-25,4,2,3,4,5,7,7,3,6,8,10,12,14,13,12,11,13,12,10,10,12,9,10,12,
21005,Fine Particulate Matter,2022-05-26,10,8,4,5,6,5,5,5,6,7,7,9,11,10,10,9,8,6,6,6,7,7,7,6,
21005,Fine Particulate Matter,2022-05-27,4,4,4,4,3,2,2,3,2,9999,3,3,3,4,3,3,4,3,1,1,1,2,4,6,
21005,Fine Particulate Matter,2022-05-28,12,5,3,2,1,1,1,2,3,2,1,1,0,0,0,0,0,1,1,7,9,9,7,7,
21005,Fine Particulate Matter,2022-05-29,8,7,6,6,5,4,5,4,2,3,4,5,5,6,7,6,6,5,5,4,3,4,7,8,
21005,Fine Particulate Matter,2022-05-30,8,10,10,9,9,9,9,10,7,7,7,7,8,8,8,9,7,6,6,5,5,6,8,9,
21005,Fine Particulate Matter,2022-05-31,10,9,10,9,8,9,7,8,10,11,10,9,10,11,8,8,7,7,7,7,7,7,8,8,
21005,Fine Particulate Matter,2022-06-01,8,6,6,6,7,7,7,9,11,11,13,11,9,5,5,5,8,10,14,5,6,5,3,2,
21005,Fine Particulate Matter,2022-06-02,1,0,0,0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
21005,Fine Particulate Matter,2022-06-03,1,1,1,1,1,1,1,2,2,2,3,6,6,10,7,12,17,6,7,7,8,10,10,7,
21005,Fine Particulate Matter,2022-06-04,4,1,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,3,4,7,6,11,7,4,
21005,Fine Particulate Matter,2022-06-05,6,11,16,9,6,4,2,3,2,3,3,4,5,5,5,5,5,5,5,5,6,11,9,6,
21005,Fine Particulate Matter,2022-06-06,6,6,9,6,6,5,5,9,7,7,6,7,9,11,12,8,9,17,33,32,30,32,23,18,
21005,Fine Particulate Matter,2022-06-07,15,9,8,10,11,8,7,4,1,1,2,2,2,0,1,3,3,1,1,2,2,2,2,2,
21005,Fine Particulate Matter,2022-06-08,2,2,3,2,2,2,2,2,2,3,2,2,3,6,5,6,5,4,5,4,11,11,10,8,
21005,Fine Particulate Matter,2022-06-09,6,14,10,7,8,7,4,4,3,3,3,3,2,3,3,3,3,3,4,4,4,3,4,4,
21005,Fine Particulate Matter,2022-06-10,4,3,3,3,2,3,4,3,3,3,3,4,4,4,5,4,4,4,4,7,11,9,7,6,
21005,Fine Particulate Matter,2022-06-11,5,6,7,6,6,4,3,4,6,6,6,6,6,7,7,6,6,6,6,8,12,14,13,10,
21005,Fine Particulate Matter,2022-06-12,8,8,7,9,10,12,10,8,6,9,15,18,15,7,8,7,6,6,5,4,5,5,5,6,
21005,Fine Particulate Matter,2022-06-13,6,6,5,6,4,2,1,2,4,4,4,7,11,9,7,5,5,9,8,8,10,10,9,9,
21005,Fine Particulate Matter,2022-06-14,12,12,9,10,7,6,8,6,5,5,5,5,6,8,8,5,5,5,7,8,9,12,12,7,
21005,Fine Particulate Matter,2022-06-15,8,10,8,11,14,5,4,5,4,4,9,15,15,17,27,32,35,36,36,34,34,30,20,23,
21005,Fine Particulate Matter,2022-06-16,23,20,23,24,25,25,25,26,29,36,32,33,29,24,26,22,9,5,4,3,3,4,4,4,
21005,Fine Particulate Matter,2022-06-17,4,3,2,2,2,2,2,2,2,3,2,2,2,2,4,5,6,6,5,4,3,2,2,2,
21005,Fine Particulate Matter,2022-06-18,2,1,2,3,3,2,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,2,2,3,
21005,Fine Particulate Matter,2022-06-19,6,4,2,3,2,2,3,1,1,1,1,0,0,0,1,1,1,1,1,1,2,2,2,2,
21005,Fine Particulate Matter,2022-06-20,2,2,3,3,3,3,4,6,3,3,4,5,6,8,6,6,7,6,5,7,7,8,9,9,
21005,Fine Particulate Matter,2022-06-21,8,9,10,10,12,12,12,14,12,12,9,8,9,10,11,12,13,13,13,13,13,12,12,12,
21005,Fine Particulate Matter,2022-06-22,12,14,17,17,17,19,21,21,19,19,18,16,14,11,10,8,6,4,3,3,3,3,2,1,
21005,Fine Particulate Matter,2022-06-23,1,1,1,1,1,1,2,2,2,2,3,4,4,5,4,3,3,3,4,4,5,6,7,4,
21005,Fine Particulate Matter,2022-06-24,4,3,3,6,6,4,5,5,8,5,6,8,5,5,6,5,5,5,7,8,7,7,7,7,
21005,Fine Particulate Matter,2022-06-25,7,8,7,8,9,8,9,10,9,8,8,6,6,14,8,10,17,6,10,10,9,12,22,19,
21005,Fine Particulate Matter,2022-06-26,29,27,23,23,24,22,15,13,11,11,13,13,13,14,17,17,20,21,22,-999,-999,8,5,4,
21005,Fine Particulate Matter,2022-06-27,3,3,3,3,7,7,4,1,1,1,0,0,0,1,2,1,1,1,0,1,1,2,1,1,
21005,Fine Particulate Matter,2022-06-28,1,3,3,3,3,3,3,5,6,5,4,6,7,7,7,7,8,6,6,5,5,7,6,7,
21005,Fine Particulate Matter,2022-06-29,5,4,4,4,2,2,3,4,6,4,6,6,8,8,8,6,5,4,4,3,3,5,8,10,
21005,Fine Particulate Matter,2022-06-30,10,8,8,8,7,7,9,10,11,7,8,12,16,9,12,14,10,8,7,7,6,7,7,6,
21005,Fine Particulate Matter,2022-07-01,5,6,7,8,8,9,9,10,11,12,12,12,12,13,14,12,13,13,15,17,13,14,14,14,
21005,Fine Particulate Matter,2022-07-02,16,12,10,7,5,4,2,3,2,3,2,2,3,4,4,5,5,4,5,7,7,9,19,22,
21005,Fine Particulate Matter,2022-07-03,9,4,4,3,3,2,1,1,1,0,0,1,1,1,2,3,5,6,6,5,6,8,4,4,
21005,Fine Particulate Matter,2022-07-04,10,6,5,5,6,7,5,9,10,10,9,10,11,11,12,8,10,13,12,10,11,12,13,15,
21005,Fine Particulate Matter,2022-07-05,15,15,15,15,18,21,22,17,18,19,16,15,15,15,11,7,8,5,2,1,3,3,5,6,
21005,Fine Particulate Matter,2022-07-06,6,5,6,7,10,8,7,8,7,5,3,2,2,2,3,3,2,3,4,4,6,6,6,7,
21005,Fine Particulate Matter,2022-07-07,8,7,7,6,6,4,2,6,8,7,5,4,4,4,4,6,7,5,4,7,7,6,6,6,
21005,Fine Particulate Matter,2022-07-08,6,7,9,9,8,9999,9999,9999,9999,9999,10,11,16,12,11,11,10,8,10,7,7,7,4,2,
21005,Fine Particulate Matter,2022-07-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,4,5,4,6,14,22,19,
21005,Fine Particulate Matter,2022-07-10,15,10,7,7,7,6,4,6,6,7,8,11,13,12,12,12,12,12,13,14,16,15,13,15,
21005,Fine Particulate Matter,2022-07-11,16,15,13,13,10,7,-999,-999,17,16,15,15,15,11,7,9,8,7,8,9,7,6,9,11,
21005,Fine Particulate Matter,2022-07-12,12,13,13,13,6,4,5,9999,9999,5,5,6,5,5,6,6,5,5,4,5,3,3,7,9,
