Barrie, (47045) Hourly, Fine particulate matter (PM2.5) Concentrations
Station,Barrie (47045)
Address,83 Perry St.
Latitude,44.382338
Longitude,-79.702446
Elevation, 226 metres
Air intake height,5 metres
Pollutant,Fine Particulate Matter (fine particulate matter PM2.5)
Unit, micrograms per cubic metre (&micro;g/m<sup>3</sup>)
Remarks, 9999 for invalid or missing data.
Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
21005,Fine Particulate Matter,2024-08-02,15,16,13,11,10,11,10,10,10,9,7,6,4,7,8,6,5,7,7,6,6,7,7,7,
21005,Fine Particulate Matter,2024-08-03,8,9,8,8,8,8,7,7,7,8,8,9,9,8,9,9,10,10,10,12,13,14,15,14,
21005,Fine Particulate Matter,2024-08-04,14,15,15,15,15,17,19,22,23,25,22,19,17,18,15,16,19,20,21,21,22,24,24,28,
21005,Fine Particulate Matter,2024-08-05,32,30,28,28,27,28,27,27,21,20,20,20,17,16,13,8,9,10,11,13,13,12,12,11,
21005,Fine Particulate Matter,2024-08-06,9,9,8,8,7,7,7,8,8,8,6,6,5,6,5,6,6,6,5,5,5,5,6,6,
21005,Fine Particulate Matter,2024-08-07,7,7,6,6,6,5,5,5,5,5,5,5,6,5,4,4,5,5,5,5,7,8,8,8,
21005,Fine Particulate Matter,2024-08-08,8,7,7,6,6,6,7,6,7,6,5,5,5,3,3,3,3,5,5,4,4,5,5,5,
21005,Fine Particulate Matter,2024-08-09,5,5,4,5,5,4,5,4,-999,-999,7,7,8,7,7,7,6,5,5,4,5,6,6,5,
21005,Fine Particulate Matter,2024-08-10,5,4,4,4,4,4,4,4,4,4,6,7,6,5,4,5,5,5,5,5,4,4,5,4,
21005,Fine Particulate Matter,2024-08-11,4,4,4,4,4,4,5,4,4,4,4,3,3,3,3,3,3,3,3,4,4,5,7,4,
21005,Fine Particulate Matter,2024-08-12,4,4,4,4,4,4,3,3,3,4,4,6,7,8,9,9,9,8,7,7,7,7,7,7,
21005,Fine Particulate Matter,2024-08-13,9,8,7,7,7,7,7,8,11,13,9,9,10,9,8,9,8,8,9,11,10,9,9,9,
21005,Fine Particulate Matter,2024-08-14,9,10,10,10,10,11,11,14,14,10,10,11,11,13,15,19,22,21,20,21,16,11,13,15,
21005,Fine Particulate Matter,2024-08-15,16,18,17,17,15,15,15,16,19,15,16,20,23,24,25,22,18,18,19,21,21,23,25,28,
21005,Fine Particulate Matter,2024-08-16,29,26,23,22,21,21,22,24,19,18,18,17,16,15,15,15,15,15,14,13,12,10,12,10,
21005,Fine Particulate Matter,2024-08-17,7,6,6,7,8,8,8,8,8,8,9,8,7,6,5,5,4,5,5,6,8,9,10,9,
21005,Fine Particulate Matter,2024-08-18,5,3,4,5,4,6,6,8,10,7,6,6,5,4,4,3,3,3,3,3,3,3,3,3,
21005,Fine Particulate Matter,2024-08-19,4,4,5,6,8,10,10,9,9,11,9,10,8,6,4,4,4,6,6,5,5,6,5,7,
21005,Fine Particulate Matter,2024-08-20,12,19,6,5,5,17,24,7,4,4,4,3,4,3,4,4,4,4,9,7,6,5,4,8,
21005,Fine Particulate Matter,2024-08-21,5,5,4,4,4,4,4,4,6,5,5,5,6,5,5,5,4,6,8,6,6,6,6,6,
21005,Fine Particulate Matter,2024-08-22,5,5,5,5,5,5,6,8,6,5,5,5,6,6,6,5,6,6,6,6,6,7,6,6,
21005,Fine Particulate Matter,2024-08-23,7,7,7,7,7,7,7,7,7,8,8,8,8,7,8,8,8,8,8,8,7,7,9,18,
21005,Fine Particulate Matter,2024-08-24,23,24,15,11,10,9,9,11,11,11,12,12,11,11,10,10,9,9,9,10,12,12,15,16,
21005,Fine Particulate Matter,2024-08-25,14,14,14,14,13,14,14,16,17,13,10,10,10,10,10,10,10,11,10,11,11,11,11,13,
21005,Fine Particulate Matter,2024-08-26,15,13,13,13,12,12,12,15,15,14,15,12,12,12,13,12,12,12,12,12,13,14,14,13,
21005,Fine Particulate Matter,2024-08-27,14,15,14,14,14,13,14,9999,15,17,16,16,14,13,7,10,12,12,13,10,5,4,5,4,
21005,Fine Particulate Matter,2024-08-28,5,5,5,7,8,8,8,8,7,8,6,6,6,6,5,5,8,12,16,14,9,4,5,5,
21005,Fine Particulate Matter,2024-08-29,5,6,7,5,5,6,5,5,5,6,6,6,7,9,9,6,5,5,4,5,6,5,6,6,
21005,Fine Particulate Matter,2024-08-30,6,6,6,5,6,5,5,6,7,6,6,6,6,7,10,7,6,7,12,7,7,7,6,6,
21005,Fine Particulate Matter,2024-08-31,6,7,7,8,8,8,10,9,7,6,6,5,5,4,3,3,3,3,3,4,5,8,14,7,
21005,Fine Particulate Matter,2024-09-01,6,6,6,6,6,6,6,6,6,6,6,6,13,16,16,12,6,6,5,8,7,8,6,4,
21005,Fine Particulate Matter,2024-09-02,4,3,3,3,3,3,3,6,3,3,4,3,3,3,4,4,5,5,4,4,5,5,5,6,
21005,Fine Particulate Matter,2024-09-03,6,6,6,6,6,6,6,8,8,5,4,4,4,4,4,4,4,5,5,6,5,6,6,5,
21005,Fine Particulate Matter,2024-09-04,6,6,6,6,6,5,6,7,8,6,4,4,4,4,3,4,3,3,3,4,5,6,6,7,
21005,Fine Particulate Matter,2024-09-05,6,7,-999,-999,6,6,6,6,6,5,5,5,5,5,5,5,5,5,6,5,5,6,6,5,
21005,Fine Particulate Matter,2024-09-06,4,4,4,4,-999,-999,5,5,6,6,6,7,8,9,5,4,4,4,4,4,4,3,3,3,
21005,Fine Particulate Matter,2024-09-07,2,3,3,3,2,1,1,1,1,1,1,2,2,2,1,2,1,1,0,0,1,1,1,2,
21005,Fine Particulate Matter,2024-09-08,2,3,3,3,4,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,
21005,Fine Particulate Matter,2024-09-09,3,3,4,4,4,4,5,5,5,5,6,6,7,7,9,10,8,8,8,8,8,9,9,12,
21005,Fine Particulate Matter,2024-09-10,11,10,10,10,9,9,9,11,9,8,7,6,6,6,7,7,7,7,7,6,7,7,8,8,
21005,Fine Particulate Matter,2024-09-11,8,8,8,8,8,9,8,10,13,11,7,7,7,7,7,7,6,6,6,6,9,9,10,12,
21005,Fine Particulate Matter,2024-09-12,14,14,10,8,8,9,9,9,12,13,15,16,11,11,10,9,9,10,12,12,12,12,12,12,
21005,Fine Particulate Matter,2024-09-13,12,12,12,11,11,11,11,14,16,13,13,11,9,11,13,11,11,11,10,13,16,26,26,21,
21005,Fine Particulate Matter,2024-09-14,20,22,23,20,24,15,13,14,17,19,22,18,11,9,9,8,8,9,10,11,13,17,23,28,
21005,Fine Particulate Matter,2024-09-15,24,21,19,18,16,14,14,17,16,13,12,12,11,11,10,10,9,8,8,9,11,13,15,17,
21005,Fine Particulate Matter,2024-09-16,20,21,21,21,20,18,18,17,17,14,14,10,11,11,10,8,8,7,10,12,14,15,14,14,
21005,Fine Particulate Matter,2024-09-17,15,15,14,13,12,12,12,14,17,16,10,8,8,7,7,7,7,9,10,11,12,10,10,8,
21005,Fine Particulate Matter,2024-09-18,9,9,9,9,10,11,16,32,16,22,13,11,14,18,11,11,10,10,11,12,10,12,12,16,
21005,Fine Particulate Matter,2024-09-19,13,11,10,10,18,22,17,12,12,14,16,16,14,16,19,18,10,10,10,11,12,12,11,10,
21005,Fine Particulate Matter,2024-09-20,9,9,10,11,12,13,14,16,17,18,15,16,15,14,18,16,15,14,14,14,15,13,14,16,
21005,Fine Particulate Matter,2024-09-21,19,23,20,17,17,15,17,18,15,14,12,11,8,8,9,8,10,12,14,15,18,20,19,19,
21005,Fine Particulate Matter,2024-09-22,18,18,18,17,16,17,19,16,20,19,16,14,16,16,18,20,15,10,11,12,18,23,24,22,
21005,Fine Particulate Matter,2024-09-23,21,21,12,7,6,6,6,7,7,6,6,4,4,6,6,4,5,6,6,6,4,3,4,3,
21005,Fine Particulate Matter,2024-09-24,2,3,4,6,6,8,11,10,10,5,4,4,4,3,2,2,2,1,2,3,3,3,5,4,
21005,Fine Particulate Matter,2024-09-25,4,3,4,4,4,4,4,4,4,4,5,5,4,6,6,6,5,3,3,3,4,4,5,5,
21005,Fine Particulate Matter,2024-09-26,5,6,6,7,7,7,8,7,6,5,5,4,4,4,4,4,4,4,4,5,8,9,8,9,
21005,Fine Particulate Matter,2024-09-27,8,8,9,8,8,8,8,7,8,7,7,5,5,5,5,5,5,5,5,5,6,5,4,5,
21005,Fine Particulate Matter,2024-09-28,5,5,5,5,5,4,4,4,4,4,3,3,4,4,5,5,5,5,6,5,5,5,6,5,
21005,Fine Particulate Matter,2024-09-29,4,5,5,7,8,7,7,7,8,7,7,8,8,8,7,6,4,2,3,4,5,5,5,5,
21005,Fine Particulate Matter,2024-09-30,6,7,7,7,6,7,9,8,9,9,8,8,9,9,10,8,7,7,6,8,10,11,12,13,
21005,Fine Particulate Matter,2024-10-01,13,13,14,15,15,14,15,15,14,10,6,4,5,5,4,4,3,3,4,4,6,8,9,7,
21005,Fine Particulate Matter,2024-10-02,5,4,3,5,3,3,3,4,6,5,3,3,3,3,3,3,3,3,3,8,4,5,5,6,
21005,Fine Particulate Matter,2024-10-03,6,6,6,6,6,5,5,6,6,5,4,4,5,6,6,6,5,6,6,7,13,8,8,9,
21005,Fine Particulate Matter,2024-10-04,7,8,8,8,9,11,10,11,7,6,5,7,6,7,7,7,6,6,7,7,6,8,7,5,
21005,Fine Particulate Matter,2024-10-05,5,5,5,5,6,6,6,9,8,4,5,4,4,4,4,4,4,4,5,5,8,10,11,11,
21005,Fine Particulate Matter,2024-10-06,16,13,12,9,8,7,8,6,6,7,8,9,10,10,11,14,13,13,7,7,21,22,20,19,
21005,Fine Particulate Matter,2024-10-07,19,17,11,5,3,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,4,4,5,
21005,Fine Particulate Matter,2024-10-08,5,4,5,4,4,5,6,5,5,3,3,3,2,3,3,2,2,2,3,3,3,3,3,3,
21005,Fine Particulate Matter,2024-10-09,4,4,4,4,5,5,5,6,5,3,3,3,3,2,2,1,2,1,2,9,5,1,2,2,
21005,Fine Particulate Matter,2024-10-10,2,2,2,2,2,2,3,3,6,2,3,3,3,2,2,1,2,2,2,2,3,3,4,4,
21005,Fine Particulate Matter,2024-10-11,4,4,4,4,5,5,4,8,5,4,5,5,6,8,7,5,5,5,5,5,5,6,8,10,
21005,Fine Particulate Matter,2024-10-12,10,9,7,6,6,6,5,9,2,2,2,2,2,2,2,2,2,2,3,5,8,14,6,5,
21005,Fine Particulate Matter,2024-10-13,4,4,4,4,4,3,4,4,4,4,4,4,4,3,2,3,3,3,3,3,3,4,3,3,
21005,Fine Particulate Matter,2024-10-14,3,3,3,2,2,1,1,1,1,3,3,2,2,2,2,4,3,2,4,9,24,7,2,2,
21005,Fine Particulate Matter,2024-10-15,7,18,5,8,8,2,2,2,6,5,5,4,4,3,3,2,5,4,7,2,2,2,1,1,
21005,Fine Particulate Matter,2024-10-16,1,2,1,1,1,1,1,1,3,4,2,3,2,2,3,2,2,3,3,3,4,7,4,3,
21005,Fine Particulate Matter,2024-10-17,3,3,3,3,4,4,4,5,6,7,4,2,2,2,3,4,4,7,3,3,3,5,5,5,
21005,Fine Particulate Matter,2024-10-18,4,5,5,6,6,7,8,10,13,14,10,7,7,7,6,6,5,4,5,7,6,6,6,7,
21005,Fine Particulate Matter,2024-10-19,8,9,9,10,10,11,12,15,16,11,8,7,7,8,7,6,5,5,6,6,6,8,10,7,
21005,Fine Particulate Matter,2024-10-20,8,9,9,8,9,10,11,13,13,8,6,10,17,18,16,14,12,13,15,14,14,15,14,13,
21005,Fine Particulate Matter,2024-10-21,12,12,11,10,9,9,9,9,9,9,9,10,10,10,11,11,11,10,10,10,11,11,12,11,
21005,Fine Particulate Matter,2024-10-22,12,13,13,14,13,14,14,15,19,17,14,13,12,11,9,9,8,8,8,9,12,14,12,11,
21005,Fine Particulate Matter,2024-10-23,12,12,7,6,5,5,6,7,8,11,12,14,16,16,14,9,6,3,5,7,4,4,2,2,
21005,Fine Particulate Matter,2024-10-24,2,2,1,1,1,2,2,3,10,2,3,3,2,2,2,2,2,3,3,4,4,4,4,5,
21005,Fine Particulate Matter,2024-10-25,4,4,5,6,6,6,7,9,12,9,7,9,9,8,7,6,5,7,-999,-999,10,9,9,9,
21005,Fine Particulate Matter,2024-10-26,7,5,4,3,3,3,3,4,3,3,3,3,3,2,2,2,2,3,10,3,2,2,3,3,
21005,Fine Particulate Matter,2024-10-27,5,3,4,4,7,7,4,4,4,3,2,3,3,3,3,4,3,3,5,5,5,4,5,5,
21005,Fine Particulate Matter,2024-10-28,6,6,6,5,5,6,6,7,10,7,7,6,6,6,6,6,6,7,8,8,7,7,6,7,
21005,Fine Particulate Matter,2024-10-29,7,8,8,9,9,10,12,12,13,12,11,9,10,13,15,15,15,14,14,15,14,14,15,14,
21005,Fine Particulate Matter,2024-10-30,14,15,15,15,15,16,16,16,17,18,18,18,18,18,18,17,16,16,16,15,14,14,13,12,
21005,Fine Particulate Matter,2024-10-31,12,11,11,10,9,8,7,6,6,6,7,8,9,9,8,8,7,6,6,6,5,4,3,4,
21005,Fine Particulate Matter,2024-11-01,5,5,5,4,3,3,2,2,2,2,1,1,1,1,1,1,1,1,2,1,2,3,1,2,
21005,Fine Particulate Matter,2024-11-02,1,2,2,2,2,3,3,3,4,7,5,3,3,3,3,4,4,3,4,5,5,6,6,7,
21005,Fine Particulate Matter,2024-11-03,7,7,8,7,8,8,9,9,9,5,3,3,3,3,3,3,3,4,5,4,4,4,4,5,
21005,Fine Particulate Matter,2024-11-04,5,4,5,4,4,4,4,4,4,5,5,6,6,6,6,6,6,7,7,6,6,6,6,6,
21005,Fine Particulate Matter,2024-11-05,6,5,5,5,6,6,5,5,5,6,6,6,6,6,7,6,6,7,6,7,5,5,5,4,
21005,Fine Particulate Matter,2024-11-06,4,4,4,4,3,2,2,2,3,4,5,6,6,5,5,6,6,6,6,6,4,4,4,4,
21005,Fine Particulate Matter,2024-11-07,4,3,2,2,1,2,3,2,3,2,3,2,2,2,2,3,3,3,4,5,6,6,5,5,
21005,Fine Particulate Matter,2024-11-08,6,7,7,7,6,7,7,8,8,7,5,5,5,5,5,5,3,3,5,6,4,4,3,4,
21005,Fine Particulate Matter,2024-11-09,4,4,3,3,2,2,2,3,3,3,2,2,3,3,3,3,3,3,6,6,6,7,8,8,
21005,Fine Particulate Matter,2024-11-10,7,8,8,7,7,7,8,8,7,8,8,10,11,11,5,7,11,10,6,4,6,6,5,3,
21005,Fine Particulate Matter,2024-11-11,3,3,3,3,3,3,3,4,4,4,4,4,4,5,4,4,4,3,1,1,1,1,1,6,
21005,Fine Particulate Matter,2024-11-12,7,6,8,7,2,3,1,1,1,1,1,1,1,1,1,1,1,3,5,7,4,4,4,4,
21005,Fine Particulate Matter,2024-11-13,4,4,4,4,5,5,6,7,5,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,
21005,Fine Particulate Matter,2024-11-14,3,3,3,3,3,3,3,3,3,4,4,4,5,5,5,5,5,5,5,5,6,7,7,8,
21005,Fine Particulate Matter,2024-11-15,9,9,9,12,8,11,13,13,13,14,14,16,14,12,12,14,12,11,13,11,10,8,7,12,
21005,Fine Particulate Matter,2024-11-16,9,13,7,7,7,7,7,6,6,6,6,7,7,10,10,10,4,4,4,4,4,4,4,4,
21005,Fine Particulate Matter,2024-11-17,4,4,4,4,4,5,5,5,5,6,6,6,6,7,8,8,8,10,10,9,8,8,9,10,
21005,Fine Particulate Matter,2024-11-18,11,13,15,16,16,15,16,13,14,16,14,10,7,5,5,4,7,4,6,12,10,11,11,9,
21005,Fine Particulate Matter,2024-11-19,9,7,7,7,11,14,13,11,7,7,6,5,6,6,6,6,5,5,5,5,5,5,6,8,
21005,Fine Particulate Matter,2024-11-20,10,11,9,7,9,11,15,14,12,11,15,15,12,12,13,14,10,7,5,2,1,0,1,3,
21005,Fine Particulate Matter,2024-11-21,4,5,5,5,5,6,6,7,6,5,4,3,3,3,3,3,2,2,3,3,4,5,6,6,
21005,Fine Particulate Matter,2024-11-22,7,7,7,6,4,5,10,18,19,5,11,10,9,3,2,1,1,3,1,5,15,11,14,9,
21005,Fine Particulate Matter,2024-11-23,2,3,1,2,2,2,2,2,2,1,0,0,0,1,0,0,1,1,1,1,1,3,4,2,
21005,Fine Particulate Matter,2024-11-24,1,1,1,1,2,2,2,2,3,3,3,3,3,3,2,3,2,3,3,4,9,5,4,5,
21005,Fine Particulate Matter,2024-11-25,5,5,6,8,7,7,6,5,5,5,4,5,6,6,6,5,5,5,6,6,6,8,8,9,
21005,Fine Particulate Matter,2024-11-26,11,11,11,14,7,3,2,3,3,2,2,3,3,3,4,6,6,5,6,6,7,7,6,4,
21005,Fine Particulate Matter,2024-11-27,4,4,3,3,4,4,4,4,5,5,5,6,7,7,6,6,6,6,6,8,8,8,8,10,
21005,Fine Particulate Matter,2024-11-28,11,10,12,11,11,10,9,10,12,19,15,13,8,4,3,3,2,2,2,3,3,3,3,3,
21005,Fine Particulate Matter,2024-11-29,2,2,2,2,2,2,3,4,4,5,4,3,3,3,3,2,2,3,3,3,3,3,3,3,
21005,Fine Particulate Matter,2024-11-30,4,4,5,5,5,5,8,8,8,7,7,7,8,7,8,8,8,8,8,8,9,9,8,7,
21005,Fine Particulate Matter,2024-12-01,7,7,8,7,8,10,11,12,13,11,8,6,5,5,5,9999,9999,7,5,4,4,4,4,4,
21005,Fine Particulate Matter,2024-12-02,4,4,5,6,7,6,6,6,9999,9999,5,4,4,3,3,3,3,3,2,2,3,3,4,4,
21005,Fine Particulate Matter,2024-12-03,4,4,4,3,4,4,4,3,4,3,4,2,2,2,2,3,3,4,6,7,9,11,10,10,
21005,Fine Particulate Matter,2024-12-04,11,10,8,7,6,5,5,8,9,9,9,8,8,11,11,12,12,13,14,15,14,13,12,11,
21005,Fine Particulate Matter,2024-12-05,11,11,11,11,5,3,10,6,1,1,2,2,2,2,1,1,1,3,2,2,2,1,1,1,
21005,Fine Particulate Matter,2024-12-06,1,1,1,1,1,2,2,3,4,3,2,1,2,3,3,3,5,5,5,5,5,4,4,4,
21005,Fine Particulate Matter,2024-12-07,5,5,6,7,8,6,6,9,9,11,12,8,8,9,10,9,7,7,7,7,8,8,8,8,
21005,Fine Particulate Matter,2024-12-08,9,9,9,9,9,8,8,8,8,8,7,7,7,6,6,7,8,7,7,8,11,10,10,9,
21005,Fine Particulate Matter,2024-12-09,9,11,10,8,7,5,5,6,7,6,6,7,5,5,7,8,8,6,6,6,9,8,7,8,
21005,Fine Particulate Matter,2024-12-10,9,9999,9999,12,17,17,14,12,15,18,19,18,17,17,18,18,18,17,17,16,18,15,14,10,
21005,Fine Particulate Matter,2024-12-11,10,13,19,29,31,23,19,18,15,12,8,6,5,3,3,2,2,1,2,4,5,5,5,8,
21005,Fine Particulate Matter,2024-12-12,5,6,4,5,3,2,3,3,3,3,9999,9999,4,4,3,9999,9999,9999,4,5,4,5,4,4,
21005,Fine Particulate Matter,2024-12-13,3,2,2,3,3,3,5,6,7,7,7,7,6,4,4,5,4,4,6,7,9,8,8,9,
21005,Fine Particulate Matter,2024-12-14,10,9,8,8,9,9,10,9,11,11,6,5,5,5,5,5,5,5,5,5,5,6,6,6,
21005,Fine Particulate Matter,2024-12-15,6,6,6,6,6,6,7,11,7,9,11,12,12,14,14,15,15,16,17,18,18,18,18,18,
21005,Fine Particulate Matter,2024-12-16,17,14,10,10,7,8,8,6,9999,6,6,5,5,5,5,5,6,7,6,4,3,1,4,6,
21005,Fine Particulate Matter,2024-12-17,7,8,6,5,6,6,7,6,6,8,10,10,9,5,5,6,6,6,6,6,7,7,8,9,
21005,Fine Particulate Matter,2024-12-18,9,9,10,10,10,11,11,12,13,14,15,15,9999,9999,9999,-999,-999,8,7,9,6,3,2,2,
21005,Fine Particulate Matter,2024-12-19,1,1,2,2,4,3,3,2,2,2,2,3,4,4,2,3,3,3,3,4,3,4,5,8,
21005,Fine Particulate Matter,2024-12-20,10,11,9,8,6,6,5,6,8,6,4,6,6,5,5,4,4,3,3,4,3,14,5,3,
21005,Fine Particulate Matter,2024-12-21,5,3,8,2,2,2,3,3,3,8,6,4,6,7,7,4,7,6,3,8,8,4,4,4,
21005,Fine Particulate Matter,2024-12-22,10,18,5,3,3,2,2,5,3,3,4,4,3,3,3,3,3,4,4,3,3,3,4,4,
21005,Fine Particulate Matter,2024-12-23,4,4,5,6,7,7,8,8,8,7,6,7,6,5,5,5,5,6,7,6,5,4,4,5,
21005,Fine Particulate Matter,2024-12-24,7,10,12,15,16,15,11,9,9,11,11,11,11,11,11,11,10,9,9,10,11,11,12,10,
21005,Fine Particulate Matter,2024-12-25,6,6,6,6,6,6,7,6,6,5,5,5,5,5,5,6,7,9,8,9,9,11,10,11,
21005,Fine Particulate Matter,2024-12-26,11,12,11,9,8,8,8,8,8,9,9,8,8,8,8,9,9,9,10,10,10,11,12,10,
21005,Fine Particulate Matter,2024-12-27,9,9,10,10,11,6,7,8,7,5,5,7,7,8,8,8,10,11,11,15,17,19,19,20,
21005,Fine Particulate Matter,2024-12-28,20,19,18,18,19,19,19,18,18,17,17,7,4,4,4,5,5,6,7,7,7,8,7,7,
21005,Fine Particulate Matter,2024-12-29,7,7,7,7,7,8,8,10,13,9,6,4,3,2,3,4,4,2,4,4,6,5,4,2,
21005,Fine Particulate Matter,2024-12-30,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,3,3,3,3,4,5,5,
21005,Fine Particulate Matter,2024-12-31,6,9,15,10,9,9,9,10,12,10,8,10,11,7,5,8,7,6,7,7,7,7,6,4,


Burlington, (44008) Hourly, Fine particulate matter (PM2.5) Concentrations
Station,Burlington (44008)
Address,North Shore Blvd. E./Lakeshore Rd.
Latitude,43.314603
Longitude,-79.80277
Elevation, 78 metres
Air intake height,5 metres
Pollutant,Fine Particulate Matter (fine particulate matter PM2.5)
Unit, micrograms per cubic metre (&micro;g/m<sup>3</sup>)
Remarks, 9999 for invalid or missing data.
Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
44008,Fine Particulate Matter,2024-01-01,2,3,3,4,3,2,3,3,2,2,3,4,4,5,5,6,6,4,3,3,4,5,4,4,
44008,Fine Particulate Matter,2024-01-02,3,3,4,4,5,10,9,10,10,8,7,6,6,8,9,9,8,7,8,8,9,8,8,9,
44008,Fine Particulate Matter,2024-01-03,9,11,11,10,11,11,11,11,11,9,9,11,9,8,8,9,10,7,4,5,5,6,6,7,
44008,Fine Particulate Matter,2024-01-04,2,1,1,1,1,1,2,2,2,2,3,3,4,4,4,3,3,3,3,3,3,3,3,2,
44008,Fine Particulate Matter,2024-01-05,3,3,3,5,5,6,7,7,8,9,9,8,7,10,10,10,11,12,13,12,12,13,14,15,
44008,Fine Particulate Matter,2024-01-06,16,15,14,15,15,14,12,11,11,11,10,9,9,9,9,9,9,9,10,8,8,10,10,10,
44008,Fine Particulate Matter,2024-01-07,9,7,6,6,6,6,6,6,6,8,8,8,9,10,10,12,14,16,18,19,20,20,20,19,
44008,Fine Particulate Matter,2024-01-08,16,12,11,9,10,13,15,15,13,13,15,15,15,14,14,14,14,14,13,12,13,12,11,10,
44008,Fine Particulate Matter,2024-01-09,11,9,7,6,6,6,6,6,7,8,7,8,8,8,8,6,4,3,2,2,2,2,2,3,
44008,Fine Particulate Matter,2024-01-10,1,1,2,2,2,1,1,2,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,
44008,Fine Particulate Matter,2024-01-11,3,3,4,5,7,8,8,9,11,13,13,9,7,6,6,6,7,8,11,11,12,12,10,8,
44008,Fine Particulate Matter,2024-01-12,8,8,9,9,9,10,7,4,4,11,9,7,5,4,4,5,6,6,6,4,3,3,4,2,
44008,Fine Particulate Matter,2024-01-13,2,3,5,2,2,2,2,6,4,3,4,4,4,4,3,2,2,2,2,2,2,2,2,2,
44008,Fine Particulate Matter,2024-01-14,2,3,9,9,8,7,6,6,6,7,7,7,6,5,5,5,6,6,6,6,6,6,6,6,
44008,Fine Particulate Matter,2024-01-15,6,6,6,6,6,7,7,7,7,9,8,6,5,4,4,4,5,5,5,5,5,6,6,7,
44008,Fine Particulate Matter,2024-01-16,8,7,6,6,7,7,7,8,8,8,7,6,6,6,9,10,10,12,10,12,11,12,12,12,
44008,Fine Particulate Matter,2024-01-17,11,9,6,4,5,5,5,4,4,5,6,5,5,4,5,5,6,6,6,6,5,5,6,6,
44008,Fine Particulate Matter,2024-01-18,6,7,7,8,9,9,10,12,13,11,11,11,10,10,10,10,11,10,11,14,16,15,16,14,
44008,Fine Particulate Matter,2024-01-19,17,17,15,9,6,4,4,4,4,4,4,4,4,4,5,6,6,6,6,5,3,3,3,3,
44008,Fine Particulate Matter,2024-01-20,3,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,2,2,2,2,
44008,Fine Particulate Matter,2024-01-21,2,2,2,2,2,2,3,3,3,4,4,4,4,4,5,4,4,4,5,6,8,8,7,5,
44008,Fine Particulate Matter,2024-01-22,5,5,6,7,8,8,9,13,11,12,12,12,11,11,11,12,11,8,8,8,11,12,12,12,
44008,Fine Particulate Matter,2024-01-23,13,14,15,16,17,19,20,21,26,32,27,33,14,7,7,8,9,9,10,10,11,10,9,10,
44008,Fine Particulate Matter,2024-01-24,12,9,9,10,12,12,11,12,14,17,19,21,21,13,9,6,5,4,3,4,6,7,6,7,
44008,Fine Particulate Matter,2024-01-25,7,6,6,6,6,8,6,9,16,19,17,16,13,11,9,8,7,5,5,5,4,5,5,6,
44008,Fine Particulate Matter,2024-01-26,6,5,3,4,4,2,2,2,2,4,2,1,2,2,3,4,5,6,5,8,10,10,12,13,
44008,Fine Particulate Matter,2024-01-27,13,14,12,15,17,21,19,17,16,16,17,18,17,15,11,12,12,8,8,8,10,11,12,13,
44008,Fine Particulate Matter,2024-01-28,14,11,10,10,11,9,8,6,4,3,4,4,3,3,3,3,4,5,4,4,4,3,3,3,
44008,Fine Particulate Matter,2024-01-29,2,3,2,3,2,3,3,3,3,4,4,4,4,5,4,5,5,5,6,6,7,6,5,5,
44008,Fine Particulate Matter,2024-01-30,5,5,7,8,8,7,9,10,11,11,11,9,8,8,8,8,8,7,6,5,6,7,8,8,
44008,Fine Particulate Matter,2024-01-31,10,11,11,11,12,13,13,15,17,17,17,18,14,12,12,13,14,12,14,12,9,10,9,8,
44008,Fine Particulate Matter,2024-02-01,9,10,11,13,12,11,10,9,9,9,8,7,9,9,9,9,9,9,9,10,11,14,14,12,
44008,Fine Particulate Matter,2024-02-02,10,7,7,5,3,2,1,2,2,3,3,3,4,4,5,5,4,4,4,5,5,5,4,4,
44008,Fine Particulate Matter,2024-02-03,3,3,4,4,4,5,6,6,6,7,7,8,10,9,8,8,8,8,7,8,15,15,16,18,
44008,Fine Particulate Matter,2024-02-04,17,16,15,13,13,12,11,10,9,8,10,9,12,12,15,15,14,13,14,17,18,20,20,10,
44008,Fine Particulate Matter,2024-02-05,8,7,8,8,7,6,6,6,7,8,7,6,5,5,5,5,4,4,5,9,12,9,6,6,
44008,Fine Particulate Matter,2024-02-06,9999,9999,6,6,6,6,7,7,7,7,4,3,3,3,3,3,2,3,3,3,6,7,7,7,
44008,Fine Particulate Matter,2024-02-07,7,6,7,7,6,7,6,7,8,7,8,8,10,7,4,5,5,4,4,5,5,8,12,12,
44008,Fine Particulate Matter,2024-02-08,11,11,12,12,22,20,16,16,17,18,21,14,14,13,14,17,12,10,11,11,14,15,13,15,
